PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,dataset,duplicate_count,duplicate
40328110,A high-throughput framework for predicting three-dimensional structural-mechanical relationships of human cranial bones using a deep learning-based method,"Guo W, Rezasefat M, Rabey KN, Ouellet S, Westover L, Hogan JD.",J Mech Behav Biomed Mater. 2025 Aug;168:107007. doi: 10.1016/j.jmbbm.2025.107007. Epub 2025 Apr 24.,Guo W,J Mech Behav Biomed Mater,2025,2025/05/06,,,10.1016/j.jmbbm.2025.107007,"search_013, search_014, search_015, search_019, search_022, search_07, search_08, search_09",8,duplicate
40196347,A study on early diagnosis for fracture non-union prediction using deep learning and bone morphometric parameters,"Yu H, Mu Q, Wang Z, Guo Y, Zhao J, Wang G, Wang Q, Meng X, Dong X, Wang S, Sun J.",Front Med (Lausanne). 2025 Mar 24;12:1547588. doi: 10.3389/fmed.2025.1547588. eCollection 2025.,Yu H,Front Med (Lausanne),2025,2025/04/08,PMC11973290,,10.3389/fmed.2025.1547588,"search_013, search_014, search_07, search_08",4,duplicate
40167487,Enhancing synchrotron radiation micro-CT images using deep learning: an application of Noise2Inverse on bone imaging,"Obata Y, Parkinson DY, Pelt DM, Acevedo C.",J Synchrotron Radiat. 2025 May 1;32(Pt 3):690-699. doi: 10.1107/S1600577525001833. Epub 2025 Apr 1.,Obata Y,J Synchrotron Radiat,2025,2025/04/01,PMC12067336,,10.1107/S1600577525001833,"search_013, search_014, search_015, search_020, search_021, search_07, search_08, search_09",8,duplicate
40130531,A new preclinical sheep model of medial meniscus anterior root repair: Part 1-Quantitative morphology and relationships to adjacent structures,"Liu W, Carretero-Hernández M, Zhang Y, Cucchiarini M, Brockmeyer M, Madry H.",Knee Surg Sports Traumatol Arthrosc. 2025 Jul;33(7):2470-2486. doi: 10.1002/ksa.12656. Epub 2025 Mar 25.,Liu W,Knee Surg Sports Traumatol Arthrosc,2025,2025/03/25,PMC12205422,,10.1002/ksa.12656,"search_013, search_014, search_015, search_07, search_09",5,duplicate
40127966,Evaluation of stapes image quality with ultra-high-resolution CT in comparison to cone-beam CT and high-resolution CT in cadaveric heads,"Puel U, Boukhzer S, Doyen M, Hossu G, Boubaker F, Groubatch F, Blum A, Gondim Teixeira PA, Eliezer M, Parietti-Winkler C, Gillet R.",AJNR Am J Neuroradiol. 2025 Mar 24:ajnr.A8748. doi: 10.3174/ajnr.A8748. Online ahead of print.,Puel U,AJNR Am J Neuroradiol,2025,2025/03/24,,,10.3174/ajnr.A8748,"search_013, search_014",2,duplicate
40123115,"Statistical Shape Modeling of an Experimental, Induced Cam-Femoroacetabular Impingement Deformity in a Rabbit Model: A Platform to Study Mechanism of Hip Disease","Ince DC, Kamenaga T, Kikuchi K, Clohisy JC, O'Keefe RJ, Yuh C, Wimmer MA, Mell SP, Pascual-Garrido C.",Am J Sports Med. 2025 May;53(6):1328-1335. doi: 10.1177/03635465251326888. Epub 2025 Mar 23.,Ince DC,Am J Sports Med,2025,2025/03/24,,,10.1177/03635465251326888,"search_013, search_014, search_015, search_09",4,duplicate
40082604,A robust deep learning approach for segmenting cortical and trabecular bone from 3D high resolution µCT scans of mouse bone,"Lagzouli A, Pivonka P, Cooper DML, Sansalone V, Othmani A.",Sci Rep. 2025 Mar 13;15(1):8656. doi: 10.1038/s41598-025-92954-1.,Lagzouli A,Sci Rep,2025,2025/03/14,PMC11906900,,10.1038/s41598-025-92954-1,"search_013, search_014, search_020",3,duplicate
40039905,A Multimodal Transfer Learning Approach for Histopathology and SR-microCT Low-Data Regimes Image Segmentation,"Poles I, D'Arnese E, Coggi M, Buccino F, Vergani L, Santambrogio MD.",Annu Int Conf IEEE Eng Med Biol Soc. 2024 Jul;2024:1-4. doi: 10.1109/EMBC53108.2024.10781540.,Poles I,Annu Int Conf IEEE Eng Med Biol Soc,2024,2025/03/05,,,10.1109/EMBC53108.2024.10781540,"search_013, search_014, search_015, search_019, search_022",5,duplicate
39920313,FoxA1 knockdown promotes BMSC osteogenesis in part by activating the ERK1/2 signaling pathway and preventing ovariectomy-induced bone loss,"Li L, Lin R, Xu Y, Li L, Pan Z, Huang J.",Sci Rep. 2025 Feb 7;15(1):4594. doi: 10.1038/s41598-025-88658-1.,Li L,Sci Rep,2025,2025/02/07,PMC11806018,,10.1038/s41598-025-88658-1,"search_013, search_014",2,duplicate
39905914,"Segmentation of cortical bone, trabecular bone, and medullary pores from micro-CT images using 2D and 3D deep learning models","Lee AH, Moore JM, Covarrubias BV, Lynch LM.",Anat Rec (Hoboken). 2025 Feb 5. doi: 10.1002/ar.25633. Online ahead of print.,Lee AH,Anat Rec (Hoboken),2025,2025/02/05,,,10.1002/ar.25633,"search_013, search_014, search_019, search_020, search_021, search_022",6,duplicate
39890924,Universal conditional networks (UniCoN) for multi-age embryonic cartilage segmentation with Sparsely annotated data,"Sapkota N, Zhang Y, Zhao Z, Gomez MJ, Hsi Y, Wilson JA, Kawasaki K, Holmes G, Wu M, Jabs EW, Richtsmeier JT, Perrine SMM, Chen DZ.",Sci Rep. 2025 Jan 31;15(1):3893. doi: 10.1038/s41598-025-87797-9.,Sapkota N,Sci Rep,2025,2025/01/31,PMC11785758,,10.1038/s41598-025-87797-9,"search_013, search_014, search_020, search_021",4,duplicate
39609521,Cell quantification at the osteochondral interface from synchrotron radiation phase contrast micro-computed tomography images using a deep learning approach,"Xu H, Olivier C, Sajidy H, Pallu S, Portier H, Peyrin F, Chappard C.",Sci Rep. 2024 Nov 28;14(1):29619. doi: 10.1038/s41598-024-81333-x.,Xu H,Sci Rep,2024,2024/11/28,PMC11604923,,10.1038/s41598-024-81333-x,"search_013, search_014, search_015, search_09",4,duplicate
39570395,Reconstructing 3D histological structures using machine learning (artificial intelligence) algorithms,"Báskay J, Kivovics M, Pénzes D, Kontsek E, Pesti A, Kiss A, Szócska M, Németh O, Pollner P.",Pathologie (Heidelb). 2024 Nov;45(Suppl 1):67-73. doi: 10.1007/s00292-024-01387-6. Epub 2024 Nov 21.,Báskay J,Pathologie (Heidelb),2024,2024/11/21,,,10.1007/s00292-024-01387-6,"search_013, search_014, search_019",3,duplicate
39400183,Comprehensive Characterization of Tissue Mineralization in an Ex Vivo Model,"Lesage C, Guihard P, De Fourmestraux C, Gauthier O, Weiss P, Guicheux J, Mieczkowska A, Véziers J, Charbonnier B, Boutet MA, Mabilleau G.",J Vis Exp. 2024 Sep 27;(211). doi: 10.3791/67235.,Lesage C,J Vis Exp,2024,2024/10/14,,,10.3791/67235,"search_013, search_014",2,duplicate
40154766,Human bone ultrastructure in 3D: Multimodal correlative study combining nanoscale X-ray computed tomography and quantitative polarized Raman spectroscopy,"Kochetkova T, Kormilina T, Englisch S, Drobek D, Zubiri BA, Braun O, Calame M, Remund S, Neuenschwander B, Michler J, Zysset P, Spiecker E, Schwiedrzik J.",Acta Biomater. 2025 May 15;198:302-318. doi: 10.1016/j.actbio.2025.03.045. Epub 2025 Mar 26.,Kochetkova T,Acta Biomater,2025,2025/03/28,,,10.1016/j.actbio.2025.03.045,"search_014, search_08",2,duplicate
39390604,"A deep learning model to enhance the classification of primary bone tumors based on incomplete multimodal images in X-ray, CT, and MRI","Song L, Li C, Tan L, Wang M, Chen X, Ye Q, Li S, Zhang R, Zeng Q, Xie Z, Yang W, Zhao Y.",Cancer Imaging. 2024 Oct 10;24(1):135. doi: 10.1186/s40644-024-00784-7.,Song L,Cancer Imaging,2024,2024/10/10,PMC11468403,,10.1186/s40644-024-00784-7,"search_014, search_02",2,duplicate
37876473,Screening for osteoporosis based on IQon spectral CT virtual low monoenergetic images: Comparison with conventional 120 kVp images,"Zhang H, Wei W, Qian B, Wu D, Zheng C, Li H, Tang J.",Heliyon. 2023 Oct 12;9(10):e20750. doi: 10.1016/j.heliyon.2023.e20750. eCollection 2023 Oct.,Zhang H,Heliyon,2023,2023/10/25,PMC10590932,,10.1016/j.heliyon.2023.e20750,"search_014, search_02",2,duplicate
35218039,Impact of the training loss in deep learning-based CT reconstruction of bone microarchitecture,"Leuliet T, Maxim V, Peyrin F, Sixou B.",Med Phys. 2022 May;49(5):2952-2964. doi: 10.1002/mp.15577. Epub 2022 Mar 16.,Leuliet T,Med Phys,2022,2022/02/26,,,10.1002/mp.15577,"search_014, search_02",2,duplicate
35061600,Automatic contouring of normal tissues with deep learning for preclinical radiation studies,"Lappas G, Wolfs CJA, Staut N, Lieuwes NG, Biemans R, van Hoof SJ, Dubois LJ, Verhaegen F.",Phys Med Biol. 2022 Feb 9;67(4). doi: 10.1088/1361-6560/ac4da3.,Lappas G,Phys Med Biol,2022,2022/01/21,,,10.1088/1361-6560/ac4da3,"search_014, search_019, search_02, search_022",4,duplicate
33509373,Artificial Intelligence and Machine Learning in Nuclear Medicine: Future Perspectives,"Seifert R, Weber M, Kocakavuk E, Rischpler C, Kersting D.",Semin Nucl Med. 2021 Mar;51(2):170-177. doi: 10.1053/j.semnuclmed.2020.08.003. Epub 2020 Sep 12.,Seifert R,Semin Nucl Med,2021,2021/01/29,,,10.1053/j.semnuclmed.2020.08.003,"search_014, search_02",2,duplicate
32118728,Detection of extremity chronic traumatic osteomyelitis by machine learning based on computed-tomography images: A retrospective study,"Wu Y, Lu X, Hong J, Lin W, Chen S, Mou S, Feng G, Yan R, Cheng Z.",Medicine (Baltimore). 2020 Feb;99(9):e19239. doi: 10.1097/MD.0000000000019239.,Wu Y,Medicine (Baltimore),2020,2020/03/03,PMC7478522,,10.1097/MD.0000000000019239,"search_014, search_02",2,duplicate
31323132,Metabolic profiling of serum in patients with cartilage tumours using (1) H-NMR spectroscopy: A pilot study,"López-Garrido L, Bañuelos-Hernández AE, Pérez-Hernández E, Tecualt-Gómez R, Quiroz-Williams J, Ariza-Castolo A, Becerra-Martínez E, Pérez-Hernández N.",Magn Reson Chem. 2020 Jan;58(1):65-76. doi: 10.1002/mrc.4925. Epub 2019 Jul 19.,López-Garrido L,Magn Reson Chem,2020,2019/07/20,,,10.1002/mrc.4925,"search_014, search_02",2,duplicate
31276849,Mandibular bone is protected against microarchitectural alterations and bone marrow adipose conversion in ovariectomized rats,"Coutel X, Delattre J, Marchandise P, Falgayrac G, Béhal H, Kerckhofs G, Penel G, Olejnik C.",Bone. 2019 Oct;127:343-352. doi: 10.1016/j.bone.2019.06.031. Epub 2019 Jul 2.,Coutel X,Bone,2019,2019/07/06,,,10.1016/j.bone.2019.06.031,"search_014, search_02",2,duplicate
30184248,Flesh and bone: An integrative approach towards sexual size dimorphism of a terrestrial salamander (genus Salamandrina),"Pogoda P, Kupfer A.",J Morphol. 2018 Oct;279(10):1468-1479. doi: 10.1002/jmor.20883. Epub 2018 Sep 5.,Pogoda P,J Morphol,2018,2018/09/06,,,10.1002/jmor.20883,"search_014, search_02, search_023, search_026",4,duplicate
29492335,MIA-Clustering: a novel method for segmentation of paleontological material,"Dunmore CJ, Wollny G, Skinner MM.",PeerJ. 2018 Feb 23;6:e4374. doi: 10.7717/peerj.4374. eCollection 2018.,Dunmore CJ,PeerJ,2018,2018/03/02,PMC5826037,,10.7717/peerj.4374,"search_014, search_015, search_02, search_023, search_026, search_03",6,duplicate
28693418,"Phylogenetic conservatism in skulls and evolutionary lability in limbs - morphological evolution across an ancient frog radiation is shaped by diet, locomotion and burrowing","Vidal-García M, Scott Keogh J.",BMC Evol Biol. 2017 Jul 10;17(1):165. doi: 10.1186/s12862-017-0993-0.,Vidal-García M,BMC Evol Biol,2017,2017/07/12,PMC5504843,,10.1186/s12862-017-0993-0,"search_014, search_02",2,duplicate
25294050,Endoscopic skull base training using 3D printed models with pre-existing pathology,"Narayanan V, Narayanan P, Rajagopalan R, Karuppiah R, Rahman ZA, Wormald PJ, Van Hasselt CA, Waran V.",Eur Arch Otorhinolaryngol. 2015 Mar;272(3):753-7. doi: 10.1007/s00405-014-3300-3. Epub 2014 Oct 8.,Narayanan V,Eur Arch Otorhinolaryngol,2015,2014/10/09,,,10.1007/s00405-014-3300-3,"search_014, search_02",2,duplicate
29170580,Introducing Anisotropic Minkowski Functionals and Quantitative Anisotropy Measures for Local Structure Analysis in Biomedical Imaging,"Wismüller A, De T, Lochmüller E, Eckstein F, Nagarajan MB.",Proc SPIE Int Soc Opt Eng. 2013 Mar 29;8672:86720I. doi: 10.1117/12.2007192.,Wismüller A,Proc SPIE Int Soc Opt Eng,2013,2017/11/25,PMC5697726,NIHMS887990,10.1117/12.2007192,"search_014, search_02",2,duplicate
40710452,"Morphometric, Biomechanical and Macromolecular Performances of β-TCP Macro/Micro-Porous Lattice Scaffolds Fabricated via Lithography-Based Ceramic Manufacturing for Jawbone Engineering","Mangano C, Riberti N, Orilisi G, Tecco S, Furlani M, Giommi C, Mengucci P, Giorgini E, Giuliani A.",J Funct Biomater. 2025 Jun 28;16(7):237. doi: 10.3390/jfb16070237.,Mangano C,J Funct Biomater,2025,2025/07/25,PMC12295332,,10.3390/jfb16070237,"search_015, search_09",2,duplicate
40395772,Prognostic assessment of osteolytic lesions and mechanical properties of bones bearing breast cancer using neural network and finite element analysis(☆),"Wang S, Chu T, Wasi M, Guerra RM, Yuan X, Wang L.",Mechanobiol Med. 2025 Mar 30;3(2):100130. doi: 10.1016/j.mbm.2025.100130. eCollection 2025 Jun.,Wang S,Mechanobiol Med,2025,2025/05/21,PMC12067881,,10.1016/j.mbm.2025.100130,"search_015, search_023, search_026, search_09",4,duplicate
40010393,When the lung invades: a review of avian postcranial skeletal pneumaticity,"Moore AJ, Schachner ER.",Philos Trans R Soc Lond B Biol Sci. 2025 Feb 27;380(1920):rstb20230427. doi: 10.1098/rstb.2023.0427. Epub 2025 Feb 27.,Moore AJ,Philos Trans R Soc Lond B Biol Sci,2025,2025/02/26,PMC12077225,,10.1098/rstb.2023.0427,"search_015, search_09",2,duplicate
36401814,Lipopolysaccharide-Induced Bone Loss in Rodent Models: A Systematic Review and Meta-Analysis,"Bott KN, Feldman E, de Souza RJ, Comelli EM, Klentrou P, Peters SJ, Ward WE.",J Bone Miner Res. 2023 Jan;38(1):198-213. doi: 10.1002/jbmr.4740. Epub 2022 Dec 5.,Bott KN,J Bone Miner Res,2023,2022/11/19,PMC10107812,,10.1002/jbmr.4740,"search_015, search_03",2,duplicate
